Unnamed: 0,task,model,temp,rep,original_response,pid,original_response_cleaned,response,invalid,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,category,SS,jump_cat,jump_SS,jump,originality,jump_profile
11629,1,gemini-1.0-pro-002,0.3,5,toad,405,toad,toad,,,4,1,frog,frog,19,14,0.896731734275818,0,0,0,,0
11640,1,gemini-1.0-pro-002,0.4,1,tiger,406,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
11641,1,gemini-1.0-pro-002,0.4,1,bear,406,bear,bear,,,4,1,tiger,tiger,2,6,0.855704426765442,0,0,0,,0
11642,1,gemini-1.0-pro-002,0.4,1,elephant,406,elephant,elephant,,,8,1,bear,bear,3,9,0.827440559864044,1,0,0,,0
11643,1,gemini-1.0-pro-002,0.4,1,zebra,406,zebra,zebra,,,5,1,elephant,elephant,4,9,0.823099076747894,0,0,0,,0
11644,1,gemini-1.0-pro-002,0.4,1,giraffe,406,giraffe,giraffe,,,7,1,zebra,zebra,5,14,0.819354712963104,1,0,0,,0
11645,1,gemini-1.0-pro-002,0.4,1,monkey,406,monkey,monkey,,,6,1,giraffe,giraffe,6,4,0.839620232582092,1,0,0,,0
11646,1,gemini-1.0-pro-002,0.4,1,dolphin,406,dolphin,dolphin,,,7,1,monkey,monkey,7,12,0.846348166465759,1,0,0,,0
11647,1,gemini-1.0-pro-002,0.4,1,whale,406,whale,whale,,,5,1,dolphin,dolphin,8,12,0.881909549236298,0,0,0,,0
11648,1,gemini-1.0-pro-002,0.4,1,shark,406,shark,shark,,,5,1,whale,whale,9,12,0.815036773681641,0,0,0,,0
11649,1,gemini-1.0-pro-002,0.4,1,penguin,406,penguin,penguin,,,7,1,shark,shark,10,9,0.813412666320801,1,0,0,,0
11650,1,gemini-1.0-pro-002,0.4,1,owl,406,owl,owl,,,3,1,penguin,penguin,11,10,0.781991541385651,1,1,1,,1
11651,1,gemini-1.0-pro-002,0.4,1,eagle,406,eagle,eagle,,,5,1,owl,owl,12,10,0.852338314056397,0,0,0,,1
11652,1,gemini-1.0-pro-002,0.4,1,snake,406,snake,snake,,,5,1,eagle,eagle,13,7,0.801664769649506,1,0,0,,1
11653,1,gemini-1.0-pro-002,0.4,1,lizard,406,lizard,lizard,,,6,1,snake,snake,14,7,0.85610294342041,0,0,0,,1
11654,1,gemini-1.0-pro-002,0.4,1,turtle,406,turtle,turtle,,,6,1,lizard,lizard,15,7,0.852415442466736,0,0,0,,1
11655,1,gemini-1.0-pro-002,0.4,1,frog,406,frog,frog,,,4,1,turtle,turtle,16,14,0.850935578346252,1,0,0,,1
11656,1,gemini-1.0-pro-002,0.4,1,toad,406,toad,toad,,,4,1,frog,frog,17,14,0.896731734275818,0,0,0,,1
11657,1,gemini-1.0-pro-002,0.4,1,salamander,406,salamander,salamander,,,10,1,toad,toad,18,9,0.810140728950501,1,0,0,,1
11658,1,gemini-1.0-pro-002,0.4,1,spider,406,spider,spider,,,6,1,salamander,salamander,19,15,0.830686092376709,1,0,0,,1
11668,1,gemini-1.0-pro-002,0.4,2,cat,407,cat,cat,,,3,1,dog,dog,1,1,0.822752118110657,1,0,0,,0
11669,1,gemini-1.0-pro-002,0.4,2,bird,407,bird,bird,,,4,1,cat,cat,2,10,0.834440290927887,1,0,0,,0
11670,1,gemini-1.0-pro-002,0.4,2,fish,407,fish,fish,,,4,1,bird,bird,3,11,0.820693731307983,1,0,0,,0
11671,1,gemini-1.0-pro-002,0.4,2,lion,407,lion,lion,,,4,1,fish,fish,4,1,0.784789800643921,1,1,1,,1
11672,1,gemini-1.0-pro-002,0.4,2,tiger,407,tiger,tiger,,,5,1,lion,lion,5,6,0.843052387237549,1,0,0,,1
11673,1,gemini-1.0-pro-002,0.4,2,bear,407,bear,bear,,,4,1,tiger,tiger,6,6,0.855704426765442,0,0,0,,1
11674,1,gemini-1.0-pro-002,0.4,2,elephant,407,elephant,elephant,,,8,1,bear,bear,7,9,0.827440559864044,1,0,0,,1
11675,1,gemini-1.0-pro-002,0.4,2,monkey,407,monkey,monkey,,,6,1,elephant,elephant,8,4,0.818229079246521,1,0,0,,1
11676,1,gemini-1.0-pro-002,0.4,2,snake,407,snake,snake,,,5,1,monkey,monkey,9,7,0.822096586227417,1,0,0,,1
11677,1,gemini-1.0-pro-002,0.4,2,turtle,407,turtle,turtle,,,6,1,snake,snake,10,7,0.851818978786469,0,0,0,,1
11678,1,gemini-1.0-pro-002,0.4,2,lizard,407,lizard,lizard,,,6,1,turtle,turtle,11,7,0.852415442466736,0,0,0,,1
11679,1,gemini-1.0-pro-002,0.4,2,frog,407,frog,frog,,,4,1,lizard,lizard,12,14,0.840730309486389,1,0,0,,1
11680,1,gemini-1.0-pro-002,0.4,2,toad,407,toad,toad,,,4,1,frog,frog,13,14,0.896731734275818,0,0,0,,1
11681,1,gemini-1.0-pro-002,0.4,2,salamander,407,salamander,salamander,,,10,1,toad,toad,14,9,0.810140728950501,1,0,0,,1
11682,1,gemini-1.0-pro-002,0.4,2,newt,407,newt,newt,,,4,1,salamander,salamander,15,9,0.854088604450226,0,0,0,,1
11683,1,gemini-1.0-pro-002,0.4,2,worm,407,worm,worm,,,4,1,newt,newt,16,15,0.795582354068756,1,1,1,,2
11684,1,gemini-1.0-pro-002,0.4,2,insect,407,insect,insect,,,6,1,worm,worm,17,15,0.844648122787476,0,0,0,,2
11685,1,gemini-1.0-pro-002,0.4,2,spider,407,spider,spider,,,6,1,insect,insect,18,15,0.858208656311035,0,0,0,,2
11686,1,gemini-1.0-pro-002,0.4,2,scorpion,407,scorpion,scorpion,,,8,1,spider,spider,19,15,0.851242303848267,0,0,0,,2
11697,1,gemini-1.0-pro-002,0.4,3,dog,408,dog,dog,,,3,1,cat,cat,1,3,0.822752118110657,1,0,0,,0
11698,1,gemini-1.0-pro-002,0.4,3,horse,408,horse,horse,,,5,1,dog,dog,2,3,0.879831910133362,0,0,0,,0
11699,1,gemini-1.0-pro-002,0.4,3,cow,408,cow,cow,,,3,1,horse,horse,3,3,0.870035290718079,0,0,0,,0
11700,1,gemini-1.0-pro-002,0.4,3,pig,408,pig,pig,,,3,1,cow,cow,4,2,0.852261424064636,1,0,0,,0
11701,1,gemini-1.0-pro-002,0.4,3,sheep,408,sheep,sheep,,,5,1,pig,pig,5,3,0.856007695198059,1,0,0,,0
11702,1,gemini-1.0-pro-002,0.4,3,goat,408,goat,goat,,,4,1,sheep,sheep,6,3,0.846536993980408,0,0,0,,0
11703,1,gemini-1.0-pro-002,0.4,3,chicken,408,chicken,chicken,,,7,1,goat,goat,7,10,0.844654858112335,1,0,0,,0
11704,1,gemini-1.0-pro-002,0.4,3,duck,408,duck,duck,,,4,1,chicken,chicken,8,10,0.846228837966919,0,0,0,,0
11705,1,gemini-1.0-pro-002,0.4,3,goose,408,goose,goose,,,5,1,duck,duck,9,10,0.889865279197693,0,0,0,,0
11706,1,gemini-1.0-pro-002,0.4,3,turkey,408,turkey,turkey,,,6,1,goose,goose,10,13,0.785360217094421,1,1,1,,1
11707,1,gemini-1.0-pro-002,0.4,3,rabbit,408,rabbit,rabbit,,,6,1,turkey,turkey,11,15,0.782746195793152,1,1,1,,2
11708,1,gemini-1.0-pro-002,0.4,3,fish,408,fish,fish,,,4,1,rabbit,rabbit,12,11,0.783477783203125,1,1,1,,3
11709,1,gemini-1.0-pro-002,0.4,3,frog,408,frog,frog,,,4,1,fish,fish,13,14,0.828372597694397,1,0,0,,3
11710,1,gemini-1.0-pro-002,0.4,3,snake,408,snake,snake,,,5,1,frog,frog,14,7,0.847046852111816,1,0,0,,3
11711,1,gemini-1.0-pro-002,0.4,3,lizard,408,lizard,lizard,,,6,1,snake,snake,15,7,0.85610294342041,0,0,0,,3
11712,1,gemini-1.0-pro-002,0.4,3,turtle,408,turtle,turtle,,,6,1,lizard,lizard,16,7,0.852415442466736,0,0,0,,3
11713,1,gemini-1.0-pro-002,0.4,3,spider,408,spider,spider,,,6,1,turtle,turtle,17,15,0.85876476764679,1,0,0,,3
11714,1,gemini-1.0-pro-002,0.4,3,ant,408,ant,ant,,,3,1,spider,spider,18,15,0.826590716838837,0,0,0,,3
11715,1,gemini-1.0-pro-002,0.4,3,bee,408,bee,bee,,,3,1,ant,ant,19,15,0.849133789539337,0,0,0,,3
11725,1,gemini-1.0-pro-002,0.4,4,lion,409,lion,lion,,,4,1,tiger,tiger,1,1,0.843052387237549,1,0,0,,0
11726,1,gemini-1.0-pro-002,0.4,4,elephant,409,elephant,elephant,,,8,1,lion,lion,2,9,0.824311256408691,1,0,0,,0
11727,1,gemini-1.0-pro-002,0.4,4,zebra,409,zebra,zebra,,,5,1,elephant,elephant,3,9,0.823099076747894,0,0,0,,0
11728,1,gemini-1.0-pro-002,0.4,4,giraffe,409,giraffe,giraffe,,,7,1,zebra,zebra,4,14,0.819354712963104,1,0,0,,0
11729,1,gemini-1.0-pro-002,0.4,4,hippopotamus,409,hippopotamus,hippopotamus,,,12,1,giraffe,giraffe,5,9,0.828556776046753,1,0,0,,0
11730,1,gemini-1.0-pro-002,0.4,4,rhinoceros,409,rhinoceros,rhinoceros,,,10,1,hippopotamus,hippopotamus,6,9,0.844672858715057,0,0,0,,0
11731,1,gemini-1.0-pro-002,0.4,4,wildebeest,409,wildebeest,wildebeest,,,10,1,rhinoceros,rhinoceros,7,9,0.845831155776978,0,0,0,,0
11732,1,gemini-1.0-pro-002,0.4,4,cheetah,409,cheetah,cheetah,,,7,1,wildebeest,wildebeest,8,1,0.846699595451355,1,0,0,,0
11733,1,gemini-1.0-pro-002,0.4,4,leopard,409,leopard,leopard,,,7,1,cheetah,cheetah,9,1,0.850775182247162,0,0,0,,0
11734,1,gemini-1.0-pro-002,0.4,4,hyena,409,hyena,hyena,,,5,1,leopard,leopard,10,9,0.856595396995544,1,0,0,,0
11735,1,gemini-1.0-pro-002,0.4,4,jackal,409,jackal,jackal,,,6,1,hyena,hyena,11,9,0.820753335952759,0,0,0,,0
11736,1,gemini-1.0-pro-002,0.4,4,baboon,409,baboon,baboon,,,6,1,jackal,jackal,12,4,0.786721289157867,1,1,1,,1
11737,1,gemini-1.0-pro-002,0.4,4,monkey,409,monkey,monkey,,,6,1,baboon,baboon,13,4,0.88852322101593,0,0,0,,1
11738,1,gemini-1.0-pro-002,0.4,4,crocodile,409,crocodile,crocodile,,,9,1,monkey,monkey,14,7,0.82018107175827,1,0,0,,1
11740,1,gemini-1.0-pro-002,0.4,4,python,409,python,python,,,6,1,hippopotamus,hippopotamus,16,13,0.765540242195129,1,1,1,,2
11741,1,gemini-1.0-pro-002,0.4,4,cobra,409,cobra,cobra,,,5,1,python,python,17,7,0.809655785560608,1,0,0,,2
11742,1,gemini-1.0-pro-002,0.4,4,mongoose,409,mongoose,mongoose,,,8,1,cobra,cobra,18,9,0.737993896007538,1,1,1,,3
11743,1,gemini-1.0-pro-002,0.4,4,meerkat,409,meerkat,meerkat,,,7,1,mongoose,mongoose,19,9,0.809150516986847,0,0,0,,3
11755,1,gemini-1.0-pro-002,0.4,5,dog,410,dog,dog,,,3,1,cat,cat,1,3,0.822752118110657,1,0,0,,0
11756,1,gemini-1.0-pro-002,0.4,5,lion,410,lion,lion,,,4,1,dog,dog,2,1,0.814182996749878,1,0,0,,0
11757,1,gemini-1.0-pro-002,0.4,5,tiger,410,tiger,tiger,,,5,1,lion,lion,3,6,0.843052387237549,1,0,0,,0
11758,1,gemini-1.0-pro-002,0.4,5,bear,410,bear,bear,,,4,1,tiger,tiger,4,6,0.855704426765442,0,0,0,,0
11759,1,gemini-1.0-pro-002,0.4,5,elephant,410,elephant,elephant,,,8,1,bear,bear,5,9,0.827440559864044,1,0,0,,0
11760,1,gemini-1.0-pro-002,0.4,5,monkey,410,monkey,monkey,,,6,1,elephant,elephant,6,4,0.818229079246521,1,0,0,,0
11761,1,gemini-1.0-pro-002,0.4,5,zebra,410,zebra,zebra,,,5,1,monkey,monkey,7,9,0.822778344154358,1,0,0,,0
11762,1,gemini-1.0-pro-002,0.4,5,giraffe,410,giraffe,giraffe,,,7,1,zebra,zebra,8,14,0.819354712963104,1,0,0,,0
11763,1,gemini-1.0-pro-002,0.4,5,hippopotamus,410,hippopotamus,hippopotamus,,,12,1,giraffe,giraffe,9,9,0.828556776046753,1,0,0,,0
11764,1,gemini-1.0-pro-002,0.4,5,rhinoceros,410,rhinoceros,rhinoceros,,,10,1,hippopotamus,hippopotamus,10,9,0.844672858715057,0,0,0,,0
11765,1,gemini-1.0-pro-002,0.4,5,crocodile,410,crocodile,crocodile,,,9,1,rhinoceros,rhinoceros,11,7,0.833375573158264,1,0,0,,0
11766,1,gemini-1.0-pro-002,0.4,5,alligator,410,alligator,alligator,,,9,1,crocodile,crocodile,12,7,0.921541929244995,0,0,0,,0
11767,1,gemini-1.0-pro-002,0.4,5,snake,410,snake,snake,,,5,1,alligator,alligator,13,7,0.854504466056824,0,0,0,,0
11768,1,gemini-1.0-pro-002,0.4,5,lizard,410,lizard,lizard,,,6,1,snake,snake,14,7,0.85610294342041,0,0,0,,0
11769,1,gemini-1.0-pro-002,0.4,5,turtle,410,turtle,turtle,,,6,1,lizard,lizard,15,7,0.852415442466736,0,0,0,,0
11770,1,gemini-1.0-pro-002,0.4,5,frog,410,frog,frog,,,4,1,turtle,turtle,16,14,0.850935578346252,1,0,0,,0
11771,1,gemini-1.0-pro-002,0.4,5,toad,410,toad,toad,,,4,1,frog,frog,17,14,0.896731734275818,0,0,0,,0
11772,1,gemini-1.0-pro-002,0.4,5,salamander,410,salamander,salamander,,,10,1,toad,toad,18,9,0.810140728950501,1,0,0,,0
11773,1,gemini-1.0-pro-002,0.4,5,newt,410,newt,newt,,,4,1,salamander,salamander,19,9,0.854088604450226,0,0,0,,0
11785,1,gemini-1.0-pro-002,0.5,1,cat,411,cat,cat,,,3,1,dog,dog,1,1,0.822752118110657,1,0,0,,0
11786,1,gemini-1.0-pro-002,0.5,1,lion,411,lion,lion,,,4,1,cat,cat,2,1,0.842090368270874,0,0,0,,0
11787,1,gemini-1.0-pro-002,0.5,1,tiger,411,tiger,tiger,,,5,1,lion,lion,3,6,0.843052387237549,1,0,0,,0
11788,1,gemini-1.0-pro-002,0.5,1,bear,411,bear,bear,,,4,1,tiger,tiger,4,6,0.855704426765442,0,0,0,,0
11789,1,gemini-1.0-pro-002,0.5,1,elephant,411,elephant,elephant,,,8,1,bear,bear,5,9,0.827440559864044,1,0,0,,0
11790,1,gemini-1.0-pro-002,0.5,1,giraffe,411,giraffe,giraffe,,,7,1,elephant,elephant,6,14,0.850128412246704,1,0,0,,0
11791,1,gemini-1.0-pro-002,0.5,1,zebra,411,zebra,zebra,,,5,1,giraffe,giraffe,7,9,0.819354712963104,1,0,0,,0
11792,1,gemini-1.0-pro-002,0.5,1,monkey,411,monkey,monkey,,,6,1,zebra,zebra,8,4,0.822778344154358,1,0,0,,0
11793,1,gemini-1.0-pro-002,0.5,1,chimpanzee,411,chimpanzee,chimpanzee,,,10,1,monkey,monkey,9,4,0.880310952663422,0,0,0,,0
11794,1,gemini-1.0-pro-002,0.5,1,gorilla,411,gorilla,gorilla,,,7,1,chimpanzee,chimpanzee,10,4,0.84937983751297,0,0,0,,0
11795,1,gemini-1.0-pro-002,0.5,1,orangutan,411,orangutan,orangutan,,,9,1,gorilla,gorilla,11,9,0.840896308422089,1,0,0,,0
11796,1,gemini-1.0-pro-002,0.5,1,baboon,411,baboon,baboon,,,6,1,orangutan,orangutan,12,4,0.842430293560028,1,0,0,,0
11797,1,gemini-1.0-pro-002,0.5,1,wolf,411,wolf,wolf,,,4,1,baboon,baboon,13,8,0.807974815368652,1,0,0,,0
11798,1,gemini-1.0-pro-002,0.5,1,fox,411,fox,fox,,,3,1,wolf,wolf,14,8,0.808803200721741,0,0,0,,0
11799,1,gemini-1.0-pro-002,0.5,1,coyote,411,coyote,coyote,,,6,1,fox,fox,15,8,0.820982336997986,0,0,0,,0
11800,1,gemini-1.0-pro-002,0.5,1,jackal,411,jackal,jackal,,,6,1,coyote,coyote,16,9,0.813035726547241,1,0,0,,0
11801,1,gemini-1.0-pro-002,0.5,1,hyena,411,hyena,hyena,,,5,1,jackal,jackal,17,9,0.820753335952759,0,0,0,,0
11802,1,gemini-1.0-pro-002,0.5,1,dolphin,411,dolphin,dolphin,,,7,1,hyena,hyena,18,12,0.827427327632904,1,0,0,,0
11803,1,gemini-1.0-pro-002,0.5,1,whale,411,whale,whale,,,5,1,dolphin,dolphin,19,12,0.881909549236298,0,0,0,,0
11815,1,gemini-1.0-pro-002,0.5,2,tiger,412,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
11816,1,gemini-1.0-pro-002,0.5,2,bear,412,bear,bear,,,4,1,tiger,tiger,2,6,0.855704426765442,0,0,0,,0
11817,1,gemini-1.0-pro-002,0.5,2,wolf,412,wolf,wolf,,,4,1,bear,bear,3,8,0.842374444007874,1,0,0,,0
11818,1,gemini-1.0-pro-002,0.5,2,fox,412,fox,fox,,,3,1,wolf,wolf,4,8,0.808803200721741,0,0,0,,0
11819,1,gemini-1.0-pro-002,0.5,2,coyote,412,coyote,coyote,,,6,1,fox,fox,5,8,0.820982336997986,0,0,0,,0
11820,1,gemini-1.0-pro-002,0.5,2,jackal,412,jackal,jackal,,,6,1,coyote,coyote,6,9,0.813035726547241,1,0,0,,0
11821,1,gemini-1.0-pro-002,0.5,2,hyena,412,hyena,hyena,,,5,1,jackal,jackal,7,9,0.820753335952759,0,0,0,,0
11822,1,gemini-1.0-pro-002,0.5,2,dog,412,dog,dog,,,3,1,hyena,hyena,8,3,0.852073907852173,1,0,0,,0
11823,1,gemini-1.0-pro-002,0.5,2,cat,412,cat,cat,,,3,1,dog,dog,9,1,0.822752118110657,1,0,0,,0
11824,1,gemini-1.0-pro-002,0.5,2,elephant,412,elephant,elephant,,,8,1,cat,cat,10,9,0.795897424221039,1,1,1,,1
11825,1,gemini-1.0-pro-002,0.5,2,rhinoceros,412,rhinoceros,rhinoceros,,,10,1,elephant,elephant,11,9,0.851023554801941,0,0,0,,1
11826,1,gemini-1.0-pro-002,0.5,2,hippopotamus,412,hippopotamus,hippopotamus,,,12,1,rhinoceros,rhinoceros,12,9,0.844672858715057,0,0,0,,1
11827,1,gemini-1.0-pro-002,0.5,2,giraffe,412,giraffe,giraffe,,,7,1,hippopotamus,hippopotamus,13,14,0.828556776046753,1,0,0,,1
11828,1,gemini-1.0-pro-002,0.5,2,zebra,412,zebra,zebra,,,5,1,giraffe,giraffe,14,9,0.819354712963104,1,0,0,,1
11829,1,gemini-1.0-pro-002,0.5,2,wildebeest,412,wildebeest,wildebeest,,,10,1,zebra,zebra,15,9,0.848258972167969,0,0,0,,1
11830,1,gemini-1.0-pro-002,0.5,2,buffalo,412,buffalo,buffalo,,,7,1,wildebeest,wildebeest,16,9,0.783533930778503,0,1,0,,1
11831,1,gemini-1.0-pro-002,0.5,2,antelope,412,antelope,antelope,,,8,1,buffalo,buffalo,17,15,0.806545615196228,1,0,0,,1
11832,1,gemini-1.0-pro-002,0.5,2,deer,412,deer,deer,,,4,1,antelope,antelope,18,8,0.846993565559387,1,0,0,,1
11833,1,gemini-1.0-pro-002,0.5,2,elk,412,elk,elk,,,3,1,deer,deer,19,8,0.871604204177856,0,0,0,,1
11844,1,gemini-1.0-pro-002,0.5,3,lion,413,lion,lion,,,4,1,tiger,tiger,1,1,0.843052387237549,1,0,0,,0
11845,1,gemini-1.0-pro-002,0.5,3,elephant,413,elephant,elephant,,,8,1,lion,lion,2,9,0.824311256408691,1,0,0,,0
11846,1,gemini-1.0-pro-002,0.5,3,zebra,413,zebra,zebra,,,5,1,elephant,elephant,3,9,0.823099076747894,0,0,0,,0
11847,1,gemini-1.0-pro-002,0.5,3,giraffe,413,giraffe,giraffe,,,7,1,zebra,zebra,4,14,0.819354712963104,1,0,0,,0
11848,1,gemini-1.0-pro-002,0.5,3,monkey,413,monkey,monkey,,,6,1,giraffe,giraffe,5,4,0.839620232582092,1,0,0,,0
11849,1,gemini-1.0-pro-002,0.5,3,chimpanzee,413,chimpanzee,chimpanzee,,,10,1,monkey,monkey,6,4,0.880310952663422,0,0,0,,0
11850,1,gemini-1.0-pro-002,0.5,3,gorilla,413,gorilla,gorilla,,,7,1,chimpanzee,chimpanzee,7,4,0.84937983751297,0,0,0,,0
11851,1,gemini-1.0-pro-002,0.5,3,orangutan,413,orangutan,orangutan,,,9,1,gorilla,gorilla,8,9,0.840896308422089,1,0,0,,0
11852,1,gemini-1.0-pro-002,0.5,3,baboon,413,baboon,baboon,,,6,1,orangutan,orangutan,9,4,0.842430293560028,1,0,0,,0
11853,1,gemini-1.0-pro-002,0.5,3,lemur,413,lemur,lemur,,,5,1,baboon,baboon,10,4,0.850634217262268,0,0,0,,0
11854,1,gemini-1.0-pro-002,0.5,3,sloth,413,sloth,sloth,,,5,1,lemur,lemur,11,9,0.809198141098023,1,0,0,,0
11855,1,gemini-1.0-pro-002,0.5,3,anteater,413,anteater,anteater,,,8,1,sloth,sloth,12,15,0.816366374492645,1,0,0,,0
11856,1,gemini-1.0-pro-002,0.5,3,armadillo,413,armadillo,armadillo,,,9,1,anteater,anteater,13,9,0.81522524356842,1,0,0,,0
11857,1,gemini-1.0-pro-002,0.5,3,pangolin,413,pangolin,pangolin,,,8,1,armadillo,armadillo,14,9,0.810819625854492,0,0,0,,0
11858,1,gemini-1.0-pro-002,0.5,3,echidna,413,echidna,echidna,,,7,1,pangolin,pangolin,15,5,0.795093595981598,1,1,1,,1
11859,1,gemini-1.0-pro-002,0.5,3,platypus,413,platypus,platypus,,,8,1,echidna,echidna,16,5,0.846985399723053,0,0,0,,1
11860,1,gemini-1.0-pro-002,0.5,3,kangaroo,413,kangaroo,kangaroo,,,8,1,platypus,platypus,17,5,0.83545732498169,0,0,0,,1
11861,1,gemini-1.0-pro-002,0.5,3,koala,413,koala,koala,,,5,1,kangaroo,kangaroo,18,5,0.875015616416931,0,0,0,,1
11862,1,gemini-1.0-pro-002,0.5,3,wombat,413,wombat,wombat,,,6,1,koala,koala,19,5,0.855783581733704,0,0,0,,1
11873,1,gemini-1.0-pro-002,0.5,4,tiger,414,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
11874,1,gemini-1.0-pro-002,0.5,4,bear,414,bear,bear,,,4,1,tiger,tiger,2,6,0.855704426765442,0,0,0,,0
11875,1,gemini-1.0-pro-002,0.5,4,elephant,414,elephant,elephant,,,8,1,bear,bear,3,9,0.827440559864044,1,0,0,,0
11876,1,gemini-1.0-pro-002,0.5,4,zebra,414,zebra,zebra,,,5,1,elephant,elephant,4,9,0.823099076747894,0,0,0,,0
11877,1,gemini-1.0-pro-002,0.5,4,giraffe,414,giraffe,giraffe,,,7,1,zebra,zebra,5,14,0.819354712963104,1,0,0,,0
11878,1,gemini-1.0-pro-002,0.5,4,monkey,414,monkey,monkey,,,6,1,giraffe,giraffe,6,4,0.839620232582092,1,0,0,,0
11879,1,gemini-1.0-pro-002,0.5,4,chimpanzee,414,chimpanzee,chimpanzee,,,10,1,monkey,monkey,7,4,0.880310952663422,0,0,0,,0
11880,1,gemini-1.0-pro-002,0.5,4,gorilla,414,gorilla,gorilla,,,7,1,chimpanzee,chimpanzee,8,4,0.84937983751297,0,0,0,,0
11881,1,gemini-1.0-pro-002,0.5,4,orangutan,414,orangutan,orangutan,,,9,1,gorilla,gorilla,9,9,0.840896308422089,1,0,0,,0
11882,1,gemini-1.0-pro-002,0.5,4,snake,414,snake,snake,,,5,1,orangutan,orangutan,10,7,0.80730152130127,1,0,0,,0
11883,1,gemini-1.0-pro-002,0.5,4,lizard,414,lizard,lizard,,,6,1,snake,snake,11,7,0.85610294342041,0,0,0,,0
11884,1,gemini-1.0-pro-002,0.5,4,crocodile,414,crocodile,crocodile,,,9,1,lizard,lizard,12,7,0.845758080482483,0,0,0,,0
11885,1,gemini-1.0-pro-002,0.5,4,alligator,414,alligator,alligator,,,9,1,crocodile,crocodile,13,7,0.921541929244995,0,0,0,,0
11886,1,gemini-1.0-pro-002,0.5,4,turtle,414,turtle,turtle,,,6,1,alligator,alligator,14,7,0.852874159812927,0,0,0,,0
11887,1,gemini-1.0-pro-002,0.5,4,frog,414,frog,frog,,,4,1,turtle,turtle,15,14,0.850935578346252,1,0,0,,0
11888,1,gemini-1.0-pro-002,0.5,4,toad,414,toad,toad,,,4,1,frog,frog,16,14,0.896731734275818,0,0,0,,0
11889,1,gemini-1.0-pro-002,0.5,4,salamander,414,salamander,salamander,,,10,1,toad,toad,17,9,0.810140728950501,1,0,0,,0
11890,1,gemini-1.0-pro-002,0.5,4,newt,414,newt,newt,,,4,1,salamander,salamander,18,9,0.854088604450226,0,0,0,,0
11891,1,gemini-1.0-pro-002,0.5,4,fish,414,fish,fish,,,4,1,newt,newt,19,11,0.803043127059937,1,0,0,,0
11902,1,gemini-1.0-pro-002,0.5,5,dog,415,dog,dog,,,3,1,cat,cat,1,3,0.822752118110657,1,0,0,,0
11903,1,gemini-1.0-pro-002,0.5,5,lion,415,lion,lion,,,4,1,dog,dog,2,1,0.814182996749878,1,0,0,,0
11904,1,gemini-1.0-pro-002,0.5,5,tiger,415,tiger,tiger,,,5,1,lion,lion,3,6,0.843052387237549,1,0,0,,0
11905,1,gemini-1.0-pro-002,0.5,5,bear,415,bear,bear,,,4,1,tiger,tiger,4,6,0.855704426765442,0,0,0,,0
11906,1,gemini-1.0-pro-002,0.5,5,wolf,415,wolf,wolf,,,4,1,bear,bear,5,8,0.842374444007874,1,0,0,,0
11907,1,gemini-1.0-pro-002,0.5,5,monkey,415,monkey,monkey,,,6,1,wolf,wolf,6,4,0.794803380966187,1,1,1,,1
11908,1,gemini-1.0-pro-002,0.5,5,elephant,415,elephant,elephant,,,8,1,monkey,monkey,7,9,0.818229079246521,1,0,0,,1
11909,1,gemini-1.0-pro-002,0.5,5,giraffe,415,giraffe,giraffe,,,7,1,elephant,elephant,8,14,0.850128412246704,1,0,0,,1
11910,1,gemini-1.0-pro-002,0.5,5,zebra,415,zebra,zebra,,,5,1,giraffe,giraffe,9,9,0.819354712963104,1,0,0,,1
11911,1,gemini-1.0-pro-002,0.5,5,horse,415,horse,horse,,,5,1,zebra,zebra,10,3,0.842570543289185,1,0,0,,1
11912,1,gemini-1.0-pro-002,0.5,5,cow,415,cow,cow,,,3,1,horse,horse,11,3,0.870035290718079,0,0,0,,1
11913,1,gemini-1.0-pro-002,0.5,5,pig,415,pig,pig,,,3,1,cow,cow,12,2,0.852261424064636,1,0,0,,1
11914,1,gemini-1.0-pro-002,0.5,5,sheep,415,sheep,sheep,,,5,1,pig,pig,13,3,0.856007695198059,1,0,0,,1
11915,1,gemini-1.0-pro-002,0.5,5,goat,415,goat,goat,,,4,1,sheep,sheep,14,3,0.846536993980408,0,0,0,,1
11916,1,gemini-1.0-pro-002,0.5,5,chicken,415,chicken,chicken,,,7,1,goat,goat,15,10,0.844654858112335,1,0,0,,1
11917,1,gemini-1.0-pro-002,0.5,5,duck,415,duck,duck,,,4,1,chicken,chicken,16,10,0.846228837966919,0,0,0,,1
11918,1,gemini-1.0-pro-002,0.5,5,turkey,415,turkey,turkey,,,6,1,duck,duck,17,13,0.792199552059174,1,1,1,,2
11919,1,gemini-1.0-pro-002,0.5,5,goose,415,goose,goose,,,5,1,turkey,turkey,18,10,0.785360217094421,1,1,1,,3
11920,1,gemini-1.0-pro-002,0.5,5,eagle,415,eagle,eagle,,,5,1,goose,goose,19,10,0.830471634864807,0,0,0,,3
11932,1,gemini-1.0-pro-002,0.6,1,tiger,416,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
