pid,feature,mean_logRT,n,n_squared
788,feature_Is domesticated,1.3865443298750981,5,25
789,feature_Is domesticated,1.09894556645823,5,25
795,feature_Is domesticated,1.9460529959950605,5,25
798,feature_Is domesticated,1.09894556645823,5,25
896,feature_Is domesticated,1.7919261220073759,5,25
287,feature_Is domesticated,1.6096378924367667,6,36
288,feature_Is domesticated,1.445435844232803,6,36
290,feature_Is domesticated,1.09894556645823,6,36
292,feature_Is domesticated,0.0009995003330834232,6,36
295,feature_Is domesticated,1.6096378924367667,6,36
380,feature_Is domesticated,1.09894556645823,6,36
381,feature_Is domesticated,2.079566533867987,6,36
384,feature_Is domesticated,1.09894556645823,6,36
386,feature_Is domesticated,1.3865443298750981,6,36
389,feature_Is domesticated,1.09894556645823,6,36
392,feature_Is domesticated,0.6936470556015963,6,36
393,feature_Is domesticated,0.6936470556015963,6,36
395,feature_Is domesticated,0.0009995003330834232,6,36
396,feature_Is domesticated,1.09894556645823,6,36
397,feature_Is domesticated,1.09894556645823,6,36
477,feature_Is domesticated,1.09894556645823,6,36
479,feature_Is domesticated,1.09894556645823,6,36
480,feature_Is domesticated,1.3865443298750981,6,36
486,feature_Is domesticated,1.3865443298750981,6,36
488,feature_Is domesticated,0.0009995003330834232,6,36
493,feature_Is domesticated,1.3865443298750981,6,36
577,feature_Is domesticated,1.09894556645823,6,36
579,feature_Is domesticated,1.3865443298750981,6,36
678,feature_Is domesticated,2.079566533867987,6,36
681,feature_Is domesticated,0.0009995003330834232,6,36
682,feature_Is domesticated,0.6936470556015963,6,36
683,feature_Is domesticated,1.3865443298750981,6,36
686,feature_Is domesticated,0.6936470556015963,6,36
687,feature_Is domesticated,1.5458166166794474,6,36
690,feature_Is domesticated,2.4849899796493045,6,36
692,feature_Is domesticated,1.3865443298750981,6,36
693,feature_Is domesticated,0.6936470556015963,6,36
698,feature_Is domesticated,0.0009995003330834232,6,36
780,feature_Is domesticated,0.0009995003330834232,6,36
781,feature_Is domesticated,1.7919261220073759,6,36
782,feature_Is domesticated,1.6096378924367667,6,36
783,feature_Is domesticated,1.7919261220073759,6,36
785,feature_Is domesticated,1.3865443298750981,6,36
789,feature_Is domesticated,0.6936470556015963,6,36
896,feature_Is domesticated,0.0009995003330834232,6,36
897,feature_Is domesticated,1.7919261220073759,6,36
287,feature_Is domesticated,0.6936470556015963,7,49
288,feature_Is domesticated,1.7919400060750232,7,49
292,feature_Is domesticated,1.3865443298750981,7,49
381,feature_Is domesticated,1.6096378924367667,7,49
384,feature_Is domesticated,0.0009995003330834232,7,49
386,feature_Is domesticated,1.9460529959950605,7,49
389,feature_Is domesticated,1.09894556645823,7,49
392,feature_Is domesticated,1.3865443298750981,7,49
393,feature_Is domesticated,0.6936470556015963,7,49
479,feature_Is domesticated,1.09894556645823,7,49
480,feature_Is domesticated,1.3865443298750981,7,49
585,feature_Is domesticated,1.7919261220073759,7,49
678,feature_Is domesticated,2.1973356822749484,7,49
681,feature_Is domesticated,1.09894556645823,7,49
683,feature_Is domesticated,0.6936470556015963,7,49
686,feature_Is domesticated,1.09894556645823,7,49
687,feature_Is domesticated,0.6936470556015963,7,49
690,feature_Is domesticated,0.6936470556015963,7,49
693,feature_Is domesticated,1.9460529959950605,7,49
698,feature_Is domesticated,2.3979861777572986,7,49
780,feature_Is domesticated,0.0009995003330834232,7,49
781,feature_Is domesticated,1.7919261220073759,7,49
784,feature_Is domesticated,1.09894556645823,7,49
896,feature_Is domesticated,1.7919261220073759,7,49
897,feature_Is domesticated,1.09894556645823,7,49
287,feature_Is domesticated,0.0009995003330834232,8,64
381,feature_Is domesticated,1.09894556645823,8,64
384,feature_Is domesticated,1.09894556645823,8,64
479,feature_Is domesticated,1.09894556645823,8,64
585,feature_Is domesticated,1.09894556645823,8,64
678,feature_Is domesticated,1.7919261220073759,8,64
682,feature_Is domesticated,1.09894556645823,8,64
683,feature_Is domesticated,1.09894556645823,8,64
686,feature_Is domesticated,0.6936470556015963,8,64
687,feature_Is domesticated,1.3865443298750981,8,64
780,feature_Is domesticated,0.6936470556015963,8,64
784,feature_Is domesticated,0.0009995003330834232,8,64
897,feature_Is domesticated,1.9460529959950605,8,64
479,feature_Is domesticated,0.6936470556015963,9,81
585,feature_Is domesticated,1.3865443298750981,9,81
678,feature_Is domesticated,1.6096378924367667,9,81
682,feature_Is domesticated,1.7919261220073759,9,81
683,feature_Is domesticated,2.079566533867987,9,81
686,feature_Is domesticated,0.6936470556015963,9,81
687,feature_Is domesticated,1.09894556645823,9,81
479,feature_Is domesticated,1.09894556645823,10,100
682,feature_Is domesticated,1.6096378924367667,10,100
683,feature_Is domesticated,1.3865443298750981,10,100
687,feature_Is domesticated,0.0009995003330834232,10,100
682,feature_Is domesticated,0.6936470556015963,11,121
683,feature_Is domesticated,1.09894556645823,11,121
687,feature_Is domesticated,1.3865443298750981,11,121
682,feature_Is domesticated,1.09894556645823,12,144
687,feature_Is domesticated,1.3865443298750981,12,144
682,feature_Is domesticated,1.3865443298750981,13,169
687,feature_Is domesticated,0.6936470556015963,13,169
682,feature_Is domesticated,1.09894556645823,14,196
687,feature_Is domesticated,1.09894556645823,14,196
51,feature_Is primate,1.09894556645823,1,1
71,feature_Is primate,1.7919261220073759,1,1
199,feature_Is primate,1.242744948166664,1,1
286,feature_Is primate,1.6096378924367667,1,1
287,feature_Is primate,1.09894556645823,1,1
289,feature_Is primate,0.8962963110299131,1,1
291,feature_Is primate,2.0473056050008775,1,1
292,feature_Is primate,1.445435844232803,1,1
294,feature_Is primate,0.6936470556015963,1,1
295,feature_Is primate,1.09894556645823,1,1
296,feature_Is primate,0.6936470556015963,1,1
297,feature_Is primate,0.8962963110299131,1,1
298,feature_Is primate,0.6936470556015963,1,1
380,feature_Is primate,1.09894556645823,1,1
381,feature_Is primate,0.8287465592204741,1,1
382,feature_Is primate,1.3865443298750981,1,1
383,feature_Is primate,1.6096378924367667,1,1
385,feature_Is primate,1.2427865888044862,1,1
387,feature_Is primate,2.2155214878221825,1,1
389,feature_Is primate,1.3865859731148937,1,1
391,feature_Is primate,0.6936470556015963,1,1
393,feature_Is primate,1.3865443298750981,1,1
395,feature_Is primate,0.6936470556015963,1,1
396,feature_Is primate,0.6936470556015963,1,1
397,feature_Is primate,1.3420814604905849,1,1
475,feature_Is primate,1.3865443298750981,1,1
476,feature_Is primate,1.09894556645823,1,1
478,feature_Is primate,0.963846062839352,1,1
479,feature_Is primate,1.3542917294474983,1,1
480,feature_Is primate,1.0402830171005353,1,1
481,feature_Is primate,2.079566533867987,1,1
482,feature_Is primate,1.09894556645823,1,1
483,feature_Is primate,1.3865443298750981,1,1
484,feature_Is primate,2.3979861777572986,1,1
486,feature_Is primate,2.079566533867987,1,1
487,feature_Is primate,1.6096378924367667,1,1
488,feature_Is primate,-6.907755278982137,1,1
491,feature_Is primate,1.3865443298750981,1,1
493,feature_Is primate,1.3865443298750981,1,1
494,feature_Is primate,1.09894556645823,1,1
496,feature_Is primate,1.7484658721077642,1,1
498,feature_Is primate,2.079566533867987,1,1
575,feature_Is primate,1.6096378924367667,1,1
576,feature_Is primate,1.09894556645823,1,1
577,feature_Is primate,1.09894556645823,1,1
578,feature_Is primate,0.5499725333956567,1,1
580,feature_Is primate,0.6936470556015963,1,1
581,feature_Is primate,1.7007820072220712,1,1
583,feature_Is primate,0.866933803921219,1,1
584,feature_Is primate,1.09894556645823,1,1
585,feature_Is primate,1.6096378924367667,1,1
586,feature_Is primate,1.4981660717979874,1,1
587,feature_Is primate,1.3865443298750981,1,1
589,feature_Is primate,0.6936470556015963,1,1
592,feature_Is primate,1.242994739991194,1,1
593,feature_Is primate,1.09894556645823,1,1
594,feature_Is primate,2.079566533867987,1,1
595,feature_Is primate,0.6936470556015963,1,1
598,feature_Is primate,0.6936470556015963,1,1
678,feature_Is primate,2.079566533867987,1,1
680,feature_Is primate,0.6936470556015963,1,1
681,feature_Is primate,0.963846062839352,1,1
682,feature_Is primate,0.0009995003330834232,1,1
683,feature_Is primate,0.0009995003330834232,1,1
684,feature_Is primate,1.3542917294474983,1,1
687,feature_Is primate,1.7919261220073759,1,1
688,feature_Is primate,0.5978640407976366,1,1
691,feature_Is primate,1.3865443298750981,1,1
692,feature_Is primate,1.3865443298750981,1,1
693,feature_Is primate,0.6936470556015963,1,1
694,feature_Is primate,1.242994739991194,1,1
695,feature_Is primate,0.5499725333956567,1,1
696,feature_Is primate,1.09894556645823,1,1
698,feature_Is primate,2.079566533867987,1,1
779,feature_Is primate,1.7008153272263042,1,1
780,feature_Is primate,1.09894556645823,1,1
781,feature_Is primate,0.8962963110299131,1,1
782,feature_Is primate,0.6936470556015963,1,1
784,feature_Is primate,0.6936470556015963,1,1
785,feature_Is primate,0.6936470556015963,1,1
786,feature_Is primate,1.09894556645823,1,1
787,feature_Is primate,1.7919261220073759,1,1
788,feature_Is primate,2.079566533867987,1,1
790,feature_Is primate,0.5499725333956567,1,1
791,feature_Is primate,0.0009995003330834232,1,1
792,feature_Is primate,0.0009995003330834232,1,1
793,feature_Is primate,1.9460529959950605,1,1
794,feature_Is primate,1.9357463279376814,1,1
795,feature_Is primate,0.6936470556015963,1,1
796,feature_Is primate,1.09894556645823,1,1
798,feature_Is primate,0.6936470556015963,1,1
893,feature_Is primate,0.0009995003330834232,1,1
896,feature_Is primate,0.0009995003330834232,1,1
897,feature_Is primate,1.9460529959950605,1,1
898,feature_Is primate,1.09894556645823,1,1
71,feature_Is primate,2.079566533867987,2,4
199,feature_Is primate,0.6936470556015963,2,4
287,feature_Is primate,1.09894556645823,2,4
291,feature_Is primate,1.6096378924367667,2,4
294,feature_Is primate,0.6936470556015963,2,4
295,feature_Is primate,1.5224992812266454,2,4
297,feature_Is primate,0.6936470556015963,2,4
382,feature_Is primate,1.7919261220073759,2,4
387,feature_Is primate,1.7919261220073759,2,4
389,feature_Is primate,1.3542917294474983,2,4
393,feature_Is primate,1.9460529959950605,2,4
395,feature_Is primate,1.09894556645823,2,4
396,feature_Is primate,0.6936470556015963,2,4
476,feature_Is primate,1.09894556645823,2,4
478,feature_Is primate,2.3026850879943788,2,4
482,feature_Is primate,0.0009995003330834232,2,4
483,feature_Is primate,1.3865443298750981,2,4
487,feature_Is primate,1.3865443298750981,2,4
488,feature_Is primate,0.8962963110299131,2,4
489,feature_Is primate,2.079566533867987,2,4
495,feature_Is primate,1.09894556645823,2,4
578,feature_Is primate,1.6096378924367667,2,4
581,feature_Is primate,1.3542917294474983,2,4
583,feature_Is primate,0.6936470556015963,2,4
585,feature_Is primate,1.09894556645823,2,4
586,feature_Is primate,0.6936470556015963,2,4
587,feature_Is primate,1.6096378924367667,2,4
592,feature_Is primate,2.1973356822749484,2,4
595,feature_Is primate,0.6936470556015963,2,4
597,feature_Is primate,1.09894556645823,2,4
598,feature_Is primate,2.4849899796493045,2,4
678,feature_Is primate,1.6096378924367667,2,4
688,feature_Is primate,0.0009995003330834232,2,4
692,feature_Is primate,2.079566533867987,2,4
693,feature_Is primate,1.9460529959950605,2,4
694,feature_Is primate,1.6096378924367667,2,4
696,feature_Is primate,1.3865443298750981,2,4
784,feature_Is primate,1.3865443298750981,2,4
786,feature_Is primate,0.6936470556015963,2,4
790,feature_Is primate,0.0009995003330834232,2,4
791,feature_Is primate,1.09894556645823,2,4
792,feature_Is primate,1.09894556645823,2,4
793,feature_Is primate,0.6936470556015963,2,4
794,feature_Is primate,1.6096378924367667,2,4
795,feature_Is primate,0.0009995003330834232,2,4
796,feature_Is primate,1.6096378924367667,2,4
798,feature_Is primate,2.079566533867987,2,4
897,feature_Is primate,0.6936470556015963,2,4
294,feature_Is primate,2.1973356822749484,3,9
295,feature_Is primate,0.6936470556015963,3,9
476,feature_Is primate,1.09894556645823,3,9
482,feature_Is primate,1.6096378924367667,3,9
483,feature_Is primate,2.3979861777572986,3,9
488,feature_Is primate,0.0009995003330834232,3,9
495,feature_Is primate,1.7919261220073759,3,9
581,feature_Is primate,0.6936470556015963,3,9
585,feature_Is primate,1.7919261220073759,3,9
598,feature_Is primate,1.6096378924367667,3,9
681,feature_Is primate,0.6936470556015963,3,9
688,feature_Is primate,0.0009995003330834232,3,9
786,feature_Is primate,1.09894556645823,3,9
791,feature_Is primate,2.3026850879943788,3,9
792,feature_Is primate,0.6936470556015963,3,9
795,feature_Is primate,1.09894556645823,3,9
796,feature_Is primate,1.09894556645823,3,9
294,feature_Is primate,1.09894556645823,4,16
295,feature_Is primate,0.6936470556015963,4,16
476,feature_Is primate,1.6096378924367667,4,16
482,feature_Is primate,1.9460529959950605,4,16
483,feature_Is primate,1.09894556645823,4,16
581,feature_Is primate,2.079566533867987,4,16
585,feature_Is primate,1.3865443298750981,4,16
681,feature_Is primate,0.0009995003330834232,4,16
688,feature_Is primate,0.6936470556015963,4,16
786,feature_Is primate,1.3865443298750981,4,16
51,feature_Has antlers,2.079566533867987,1,1
71,feature_Has antlers,1.3198500257983286,1,1
198,feature_Has antlers,2.079566533867987,1,1
199,feature_Has antlers,1.3865443298750981,1,1
287,feature_Has antlers,1.3865443298750981,1,1
288,feature_Has antlers,1.3865443298750981,1,1
290,feature_Has antlers,2.3026850879943788,1,1
291,feature_Has antlers,0.6936470556015963,1,1
292,feature_Has antlers,0.6936470556015963,1,1
293,feature_Has antlers,2.1973356822749484,1,1
294,feature_Has antlers,1.9460529959950605,1,1
380,feature_Has antlers,1.9460529959950605,1,1
381,feature_Has antlers,0.6937719151040908,1,1
383,feature_Has antlers,1.3198500257983286,1,1
384,feature_Has antlers,0.6936470556015963,1,1
386,feature_Has antlers,1.09894556645823,1,1
387,feature_Has antlers,0.8962963110299131,1,1
388,feature_Has antlers,1.9460529959950605,1,1
389,feature_Has antlers,0.6936470556015963,1,1
390,feature_Has antlers,1.09894556645823,1,1
395,feature_Has antlers,1.2427865888044862,1,1
398,feature_Has antlers,2.3026850879943788,1,1
474,feature_Has antlers,0.6936470556015963,1,1
475,feature_Has antlers,2.0949561498823375,1,1
484,feature_Has antlers,0.6936470556015963,1,1
487,feature_Has antlers,1.7919261220073759,1,1
492,feature_Has antlers,0.6936470556015963,1,1
494,feature_Has antlers,1.1516424740191815,1,1
495,feature_Has antlers,0.6937719151040908,1,1
497,feature_Has antlers,1.9460529959950605,1,1
498,feature_Has antlers,2.3026850879943788,1,1
576,feature_Has antlers,0.5499725333956567,1,1
577,feature_Has antlers,0.6936470556015963,1,1
578,feature_Has antlers,0.0009995003330834232,1,1
580,feature_Has antlers,0.5499725333956567,1,1
581,feature_Has antlers,0.6936470556015963,1,1
582,feature_Has antlers,1.09894556645823,1,1
585,feature_Has antlers,1.09894556645823,1,1
587,feature_Has antlers,0.0009995003330834232,1,1
588,feature_Has antlers,0.6936470556015963,1,1
589,feature_Has antlers,2.3026850879943788,1,1
592,feature_Has antlers,1.3865443298750981,1,1
595,feature_Has antlers,1.0400956927383471,1,1
597,feature_Has antlers,1.1518422941637312,1,1
598,feature_Has antlers,0.6936470556015963,1,1
679,feature_Has antlers,1.6096378924367667,1,1
680,feature_Has antlers,1.6096378924367667,1,1
681,feature_Has antlers,1.09894556645823,1,1
689,feature_Has antlers,0.6936470556015963,1,1
691,feature_Has antlers,0.8962963110299131,1,1
693,feature_Has antlers,1.7919261220073759,1,1
698,feature_Has antlers,0.6936470556015963,1,1
780,feature_Has antlers,0.6936470556015963,1,1
785,feature_Has antlers,1.09894556645823,1,1
786,feature_Has antlers,0.0009995003330834232,1,1
787,feature_Has antlers,1.3865443298750981,1,1
793,feature_Has antlers,1.3865443298750981,1,1
796,feature_Has antlers,1.09894556645823,1,1
898,feature_Has antlers,1.1516424740191815,1,1
51,feature_Has antlers,1.3865443298750981,2,4
293,feature_Has antlers,1.7919261220073759,2,4
383,feature_Has antlers,0.6936470556015963,2,4
387,feature_Has antlers,0.6936470556015963,2,4
389,feature_Has antlers,1.09894556645823,2,4
474,feature_Has antlers,0.0009995003330834232,2,4
484,feature_Has antlers,1.3865443298750981,2,4
495,feature_Has antlers,1.09894556645823,2,4
576,feature_Has antlers,1.9460529959950605,2,4
587,feature_Has antlers,1.3865443298750981,2,4
597,feature_Has antlers,1.9460529959950605,2,4
598,feature_Has antlers,0.6936470556015963,2,4
681,feature_Has antlers,0.0009995003330834232,2,4
689,feature_Has antlers,1.3865443298750981,2,4
693,feature_Has antlers,0.0009995003330834232,2,4
782,feature_Has antlers,2.1973356822749484,2,4
785,feature_Has antlers,1.09894556645823,2,4
786,feature_Has antlers,1.09894556645823,2,4
787,feature_Has antlers,2.1973356822749484,2,4
796,feature_Has antlers,0.0009995003330834232,2,4
898,feature_Has antlers,1.6096378924367667,2,4
199,feature_Has antlers,2.3026850879943788,3,9
474,feature_Has antlers,0.0009995003330834232,3,9
598,feature_Has antlers,1.09894556645823,3,9
51,feature_Is feline,1.2907197186426045,1,1
71,feature_Is feline,1.09894556645823,1,1
198,feature_Is feline,1.3469822243284792,1,1
199,feature_Is feline,1.6096378924367667,1,1
285,feature_Is feline,1.09894556645823,1,1
286,feature_Is feline,1.1518422941637312,1,1
287,feature_Is feline,2.079566533867987,1,1
288,feature_Is feline,1.4160178494066853,1,1
289,feature_Is feline,1.6123082281535555,1,1
290,feature_Is feline,1.7021898788840986,1,1
291,feature_Is feline,1.4454913689382725,1,1
292,feature_Is feline,1.3420814604905849,1,1
293,feature_Is feline,0.0009995003330834232,1,1
294,feature_Is feline,1.1516424740191815,1,1
295,feature_Is feline,1.0827076985349895,1,1
296,feature_Is feline,0.8962963110299131,1,1
297,feature_Is feline,1.0400956927383471,1,1
298,feature_Is feline,1.4981660717979874,1,1
379,feature_Is feline,1.7236916125024984,1,1
380,feature_Is feline,1.4981660717979874,1,1
381,feature_Is feline,1.0400956927383471,1,1
382,feature_Is feline,1.2617600963201638,1,1
383,feature_Is feline,1.0402830171005353,1,1
384,feature_Is feline,0.23188201875592104,1,1
385,feature_Is feline,1.5892560501631086,1,1
386,feature_Is feline,1.7919261220073759,1,1
387,feature_Is feline,0.9349112795969925,1,1
388,feature_Is feline,2.1973356822749484,1,1
389,feature_Is feline,1.4143151888411356,1,1
390,feature_Is feline,1.0695414499171996,1,1
391,feature_Is feline,1.5217271217086663,1,1
392,feature_Is feline,1.4089705684771303,1,1
393,feature_Is feline,1.5224992812266454,1,1
394,feature_Is feline,0.6936470556015963,1,1
395,feature_Is feline,1.0597123173116414,1,1
396,feature_Is feline,1.2299430926378203,1,1
397,feature_Is feline,1.134076838165531,1,1
398,feature_Is feline,0.963846062839352,1,1
474,feature_Is feline,0.795034113067002,1,1
475,feature_Is feline,1.4879210103380143,1,1
476,feature_Is feline,1.3865443298750981,1,1
477,feature_Is feline,1.7919400060750232,1,1
478,feature_Is feline,1.8446147089347384,1,1
479,feature_Is feline,0.963846062839352,1,1
480,feature_Is feline,0.8962963110299131,1,1
481,feature_Is feline,1.194876597826047,1,1
482,feature_Is feline,0.6936470556015963,1,1
483,feature_Is feline,1.099167591304016,1,1
484,feature_Is feline,1.8433017466699375,1,1
486,feature_Is feline,1.0518656674823237,1,1
487,feature_Is feline,1.3542917294474983,1,1
488,feature_Is feline,-3.4533778893245266,1,1
489,feature_Is feline,1.09894556645823,1,1
490,feature_Is feline,0.8508907537775774,1,1
491,feature_Is feline,0.3669815223747989,1,1
492,feature_Is feline,1.2907197186426045,1,1
493,feature_Is feline,0.8962963110299131,1,1
494,feature_Is feline,0.8962963110299131,1,1
495,feature_Is feline,1.3865443298750981,1,1
496,feature_Is feline,1.894677371332499,1,1
497,feature_Is feline,0.805318696384925,1,1
498,feature_Is feline,1.3865443298750981,1,1
575,feature_Is feline,1.6353063803899817,1,1
576,feature_Is feline,1.425860867236377,1,1
577,feature_Is feline,1.3865859731148937,1,1
578,feature_Is feline,0.0009995003330834232,1,1
579,feature_Is feline,0.9681960018841302,1,1
580,feature_Is feline,0.34732327796733986,1,1
581,feature_Is feline,1.4258053394469012,1,1
582,feature_Is feline,1.3865859731148937,1,1
583,feature_Is feline,0.5978640407976366,1,1
584,feature_Is feline,1.0597123173116414,1,1
585,feature_Is feline,1.3865443298750981,1,1
586,feature_Is feline,1.2691763417844089,1,1
587,feature_Is feline,1.244827102877643,1,1
590,feature_Is feline,1.1516424740191815,1,1
591,feature_Is feline,1.4258423559172142,1,1
592,feature_Is feline,0.8558164037452475,1,1
593,feature_Is feline,1.6474117394356418,1,1
594,feature_Is feline,1.6618310304476807,1,1
595,feature_Is feline,1.3270465819596866,1,1
596,feature_Is feline,1.9946309021411621,1,1
597,feature_Is feline,1.3866067947347918,1,1
598,feature_Is feline,1.09894556645823,1,1
677,feature_Is feline,1.9460529959950605,1,1
678,feature_Is feline,1.09894556645823,1,1
679,feature_Is feline,1.09894556645823,1,1
680,feature_Is feline,1.09894556645823,1,1
681,feature_Is feline,0.9681960018841302,1,1
682,feature_Is feline,1.3198500257983286,1,1
683,feature_Is feline,1.2690934019471398,1,1
684,feature_Is feline,0.795034113067002,1,1
687,feature_Is feline,0.9708559091119948,1,1
688,feature_Is feline,0.6937719151040908,1,1
689,feature_Is feline,1.09894556645823,1,1
691,feature_Is feline,1.0958690833787643,1,1
692,feature_Is feline,1.5675051009914311,1,1
693,feature_Is feline,1.5001920736369463,1,1
694,feature_Is feline,1.4609088507289876,1,1
695,feature_Is feline,1.125377270308864,1,1
696,feature_Is feline,0.6936470556015963,1,1
698,feature_Is feline,1.5355271999911202,1,1
779,feature_Is feline,0.8802331839765801,1,1
780,feature_Is feline,0.5551674883488916,1,1
781,feature_Is feline,1.2812974869824962,1,1
783,feature_Is feline,1.09894556645823,1,1
784,feature_Is feline,1.0400956927383471,1,1
785,feature_Is feline,1.1414411407714167,1,1
786,feature_Is feline,0.6936470556015963,1,1
787,feature_Is feline,0.8288297988888038,1,1
788,feature_Is feline,0.9990605742149827,1,1
790,feature_Is feline,0.6937094853528436,1,1
791,feature_Is feline,0.8244590499269433,1,1
792,feature_Is feline,0.6937719151040908,1,1
793,feature_Is feline,1.4258053394469012,1,1
794,feature_Is feline,1.6096378924367667,1,1
795,feature_Is feline,0.34732327796733986,1,1
796,feature_Is feline,1.4980911111559325,1,1
797,feature_Is feline,0.8768951667696282,1,1
798,feature_Is feline,0.795034113067002,1,1
893,feature_Is feline,1.617551731206061,1,1
896,feature_Is feline,0.0009995003330834232,1,1
897,feature_Is feline,1.242744948166664,1,1
898,feature_Is feline,0.0009995003330834232,1,1
71,feature_Is feline,2.4849899796493045,2,4
198,feature_Is feline,1.09894556645823,2,4
199,feature_Is feline,1.3865443298750981,2,4
285,feature_Is feline,0.6936470556015963,2,4
286,feature_Is feline,1.9460529959950605,2,4
287,feature_Is feline,1.6096378924367667,2,4
288,feature_Is feline,1.09894556645823,2,4
289,feature_Is feline,1.7919261220073759,2,4
290,feature_Is feline,1.6096378924367667,2,4
291,feature_Is feline,0.6936470556015963,2,4
292,feature_Is feline,2.1973356822749484,2,4
293,feature_Is feline,0.6936470556015963,2,4
294,feature_Is feline,1.09894556645823,2,4
295,feature_Is feline,0.34732327796733986,2,4
296,feature_Is feline,2.1973356822749484,2,4
297,feature_Is feline,0.5978640407976366,2,4
298,feature_Is feline,0.6936470556015963,2,4
380,feature_Is feline,0.6936470556015963,2,4
381,feature_Is feline,0.6936470556015963,2,4
382,feature_Is feline,1.2907058358280235,2,4
385,feature_Is feline,2.079566533867987,2,4
386,feature_Is feline,2.1973356822749484,2,4
387,feature_Is feline,1.2427865888044862,2,4
388,feature_Is feline,1.09894556645823,2,4
389,feature_Is feline,0.0009995003330834232,2,4
390,feature_Is feline,1.5892560501631086,2,4
391,feature_Is feline,1.09894556645823,2,4
392,feature_Is feline,0.0009995003330834232,2,4
393,feature_Is feline,0.0009995003330834232,2,4
395,feature_Is feline,1.9460529959950605,2,4
396,feature_Is feline,1.6096378924367667,2,4
397,feature_Is feline,1.09894556645823,2,4
474,feature_Is feline,1.09894556645823,2,4
476,feature_Is feline,1.6096378924367667,2,4
478,feature_Is feline,1.9460529959950605,2,4
480,feature_Is feline,1.3865443298750981,2,4
481,feature_Is feline,1.3865443298750981,2,4
483,feature_Is feline,2.3979861777572986,2,4
487,feature_Is feline,0.6936470556015963,2,4
489,feature_Is feline,1.7919261220073759,2,4
490,feature_Is feline,1.3865443298750981,2,4
491,feature_Is feline,2.4849899796493045,2,4
493,feature_Is feline,0.6937719151040908,2,4
494,feature_Is feline,0.6936470556015963,2,4
495,feature_Is feline,0.6936470556015963,2,4
496,feature_Is feline,2.079566533867987,2,4
576,feature_Is feline,0.6936470556015963,2,4
577,feature_Is feline,0.0009995003330834232,2,4
579,feature_Is feline,1.9460529959950605,2,4
580,feature_Is feline,1.6096378924367667,2,4
582,feature_Is feline,0.0009995003330834232,2,4
583,feature_Is feline,1.09894556645823,2,4
584,feature_Is feline,1.9460529959950605,2,4
586,feature_Is feline,0.8962963110299131,2,4
587,feature_Is feline,0.34732327796733986,2,4
589,feature_Is feline,1.6096378924367667,2,4
590,feature_Is feline,1.8446022131523767,2,4
591,feature_Is feline,2.079566533867987,2,4
592,feature_Is feline,0.973526248164072,2,4
593,feature_Is feline,1.7007820072220712,2,4
595,feature_Is feline,0.9031943197426934,2,4
596,feature_Is feline,2.3979861777572986,2,4
677,feature_Is feline,1.3865443298750981,2,4
678,feature_Is feline,1.3865443298750981,2,4
680,feature_Is feline,1.4980911111559325,2,4
681,feature_Is feline,0.6936470556015963,2,4
682,feature_Is feline,1.242744948166664,2,4
683,feature_Is feline,1.6096378924367667,2,4
684,feature_Is feline,0.8962963110299131,2,4
686,feature_Is feline,1.9460529959950605,2,4
688,feature_Is feline,0.8962963110299131,2,4
691,feature_Is feline,0.5499725333956567,2,4
692,feature_Is feline,1.3865443298750981,2,4
693,feature_Is feline,1.6096378924367667,2,4
694,feature_Is feline,1.7919261220073759,2,4
695,feature_Is feline,1.0400956927383471,2,4
698,feature_Is feline,1.269324358348266,2,4
779,feature_Is feline,1.3865443298750981,2,4
780,feature_Is feline,1.9034867873558574,2,4
781,feature_Is feline,1.7919261220073759,2,4
784,feature_Is feline,0.8964628111702296,2,4
785,feature_Is feline,1.3542917294474983,2,4
786,feature_Is feline,0.0009995003330834232,2,4
788,feature_Is feline,0.5499725333956567,2,4
790,feature_Is feline,1.09894556645823,2,4
791,feature_Is feline,1.6662986629350793,2,4
792,feature_Is feline,1.09894556645823,2,4
793,feature_Is feline,1.6096378924367667,2,4
794,feature_Is feline,1.2427865888044862,2,4
795,feature_Is feline,1.09894556645823,2,4
796,feature_Is feline,1.09894556645823,2,4
797,feature_Is feline,1.5892560501631086,2,4
798,feature_Is feline,0.6936470556015963,2,4
893,feature_Is feline,2.4849899796493045,2,4
288,feature_Is feline,1.09894556645823,3,9
291,feature_Is feline,0.0009995003330834232,3,9
293,feature_Is feline,0.6936470556015963,3,9
295,feature_Is feline,1.9460529959950605,3,9
297,feature_Is feline,1.7919261220073759,3,9
380,feature_Is feline,1.7919261220073759,3,9
388,feature_Is feline,1.3865443298750981,3,9
389,feature_Is feline,0.6936470556015963,3,9
395,feature_Is feline,1.09894556645823,3,9
396,feature_Is feline,0.0009995003330834232,3,9
474,feature_Is feline,1.3865443298750981,3,9
480,feature_Is feline,0.6936470556015963,3,9
481,feature_Is feline,2.079566533867987,3,9
493,feature_Is feline,0.0009995003330834232,3,9
495,feature_Is feline,1.6096378924367667,3,9
577,feature_Is feline,1.6096378924367667,3,9
586,feature_Is feline,1.09894556645823,3,9
677,feature_Is feline,1.3865443298750981,3,9
682,feature_Is feline,0.0009995003330834232,3,9
688,feature_Is feline,0.6937719151040908,3,9
691,feature_Is feline,0.6936470556015963,3,9
693,feature_Is feline,1.09894556645823,3,9
695,feature_Is feline,0.5499725333956567,3,9
698,feature_Is feline,0.6936470556015963,3,9
